Date,SPY US Equity,80,90,95,97.5,100,102.5,105,110,120,Dividends,USGG1M Index,Spot
2012-03-16,162.2087969390954,32.99169,22.2512,17.1111,14.7806,12.7014,11.2639,10.7235,11.9606,12.06131,0.01879251564050349,0.0660862,140.3
2012-03-19,162.8446831708594,33.81938,22.4857,17.1555,14.7638,12.61,11.1467,10.7197,13.3954,14.49638,0.01871913343530451,0.0660861,140.85
2012-03-20,162.3706588889989,34.17463,23.1126,17.858,15.4352,13.2276,11.637,10.9997,13.5772,15.4885,0.018773782002012532,0.0711697,140.44
2012-03-21,162.104742828443,33.62719,22.8191,17.6002,15.1511,12.9029,11.3122,10.7612,12.8926,13.151,0.018804578449202195,0.0813384,140.21
2012-03-22,160.9370244755671,33.56838,23.6397,18.6376,16.2831,14.1101,12.4883,11.7046,12.7274,13.42481,0.018941019715248853,0.0508352,139.2
2012-03-23,161.4572950288287,33.21981,22.511,17.3734,15.0486,12.9293,11.4104,10.8927,12.4891,13.82681,0.01887998528007619,0.0559187,139.65
2012-03-26,163.7233623274789,32.66738,22.0908,16.8877,14.5815,12.5112,11.1113,10.7475,11.9485,14.0235,0.018618670604919424,0.050835,141.61
2012-03-27,163.2146533420676,32.59119,22.3469,17.2736,14.9959,12.975,11.6848,11.4096,13.3688,15.01031,0.018676701454718708,0.0508349,141.17
2012-03-28,162.4053435925497,33.5445,23.634,18.8451,16.6113,14.5312,12.9664,12.2644,13.984,15.724,0.018769772509166654,0.0457516,140.47
2012-03-29,162.1278659641435,33.68669,23.0601,18.2941,16.0501,13.9478,12.367,11.7062,12.8522,14.20831,0.018801896486933183,0.0152502,140.23
2012-03-30,162.7984368994584,33.85719,22.8829,17.6522,15.2837,13.1406,11.6485,11.1857,12.5776,13.214,0.01872445099327207,0.0305006,140.81
2012-04-02,163.9892783880348,33.28263,22.6316,17.5844,15.2678,13.1511,11.691,11.248,12.7553,13.99881,0.018588479585184996,0.0406677,141.84
2012-04-03,163.3187074527199,33.58719,23.4361,18.5671,16.295,14.1808,12.6613,12.1297,13.7944,14.873,0.018664802097994055,0.0559185,141.26
2012-04-04,161.7000879536841,34.16819,23.715,18.7786,16.463,14.3097,12.6967,11.9968,13.8958,15.78713,0.01885163695382983,0.0660867,139.86
2012-04-05,161.6191569787323,33.83331,23.6586,18.982,16.7663,14.6895,13.0949,12.3228,13.6942,15.25113,0.01886107693227441,0.0610024,139.79
2012-04-09,159.803990826242,34.3685,24.8423,20.0518,17.7526,15.5857,13.8725,12.914,13.8343,16.07938,0.019075314313143105,0.0559186,138.22
2012-04-10,157.1217070849826,35.30113,26.9224,22.7004,20.6336,18.6386,16.8752,15.4528,14.393,15.70563,0.01940095617632553,0.066086,135.9
2012-04-11,158.3934795485108,34.37288,26.1408,22.0064,19.9218,17.8705,16.0516,14.6359,13.9915,15.34581,0.019245182075639706,0.0762544,137.0
2012-04-12,160.4630001937066,33.6895,24.7832,20.6025,18.4906,16.4217,14.6556,13.4189,13.5736,14.47881,0.018996973444503497,0.0711704,138.79
2012-04-13,158.5553414984144,34.21381,25.6822,21.3592,19.1875,17.062,15.2243,13.8933,13.8509,15.83913,0.019225535542968065,0.0610024,137.14
2012-04-16,158.4512873877621,34.88888,26.2972,22.0199,19.8,17.5953,15.6704,14.2665,14.2334,15.98563,0.01923816084905246,0.0610023,137.05
2012-04-17,160.8005979749341,34.11213,25.0472,20.5975,18.3189,16.0807,14.2296,13.0804,14.0891,15.61281,0.01895708966194504,0.0559185,139.082
2012-04-18,160.254891972402,35.13938,25.6344,21.1082,18.7813,16.476,14.5559,13.3599,14.3774,16.25231,0.01902164305867282,0.0406679,138.61
2012-04-19,159.2259124337292,34.89913,26.2013,21.7187,19.4266,17.1736,15.2864,14.0591,14.7572,17.18838,0.019144568286106882,0.0406679,137.72
2012-04-20,159.4918284942851,33.84087,24.3924,19.9289,17.7044,15.5315,13.7402,12.6814,13.176,13.70263,0.019112649107376877,0.0305006,137.95
2012-04-23,158.1506866236554,34.24013,25.092,20.9672,18.8692,16.8029,15.0399,13.8662,14.4755,15.89288,0.0192747272780367,0.0305006,136.79
2012-04-24,158.7518881518687,33.37781,24.7362,20.7392,18.6889,16.6543,14.8749,13.6058,13.2509,14.24581,0.019201732899006917,0.0508349,137.31
2012-04-25,160.9254629077169,32.59131,23.7522,19.3886,17.2009,15.0657,13.3282,12.3523,12.7422,14.73831,0.018942380518447016,0.0711705,139.19
2012-04-26,162.0469349891917,32.48781,22.5519,18.1111,16.0052,14.0183,12.5478,11.9499,12.7917,13.90013,0.01881128670350057,0.0711704,140.16
2012-04-27,162.3128510497476,32.51781,22.7155,18.2137,16.0517,14.0421,12.6182,12.141,14.1344,16.358,0.018780468298045732,0.0660862,140.39
2012-04-30,161.7116495215343,33.49663,23.8116,19.2693,17.0893,15.0378,13.4867,12.835,14.8764,18.3295,0.01885028915680732,0.0610023,139.87
2012-05-01,162.7175059245066,32.85019,22.6809,18.1536,15.9854,13.9748,12.5575,12.1314,13.5334,17.93869,0.018733763992913457,0.0457513,140.74
2012-05-02,162.237700858721,33.40569,23.3896,18.8433,16.6656,14.6358,13.0799,12.3567,13.1106,16.37837,0.018789167606361235,0.0508353,140.325
2012-05-03,160.9948323148184,34.2115,24.4408,19.8188,17.6053,15.5706,14.0028,13.2284,14.1259,16.99338,0.018934218630970483,0.0457515,139.25
2012-05-04,158.3934795485108,34.18888,25.6054,21.2466,19.0754,17.003,15.2735,14.1976,14.706,19.264,0.019245182075639706,0.0457514,137.0
2012-05-07,158.5090952270133,33.33369,24.9482,20.6101,18.4778,16.4534,14.7925,13.8351,14.6087,18.078,0.01923114474370999,0.0559186,137.1
2012-05-08,157.8732089952493,33.42669,25.2968,21.3418,19.3411,17.4247,15.7785,14.6128,14.4992,19.09469,0.019308604499177148,0.0610022,136.55
2012-05-09,156.9367219993785,33.32738,25.3514,21.4918,19.5346,17.6685,16.0718,14.948,14.847,18.4455,0.01942382454959953,0.0660867,135.74
2012-05-10,157.2604458991857,32.89419,24.6237,20.6142,18.5965,16.7048,15.1479,14.1639,14.5846,19.19269,0.01938384020263667,0.0711704,136.02
2012-05-11,156.7864216173251,33.557,25.2721,21.2799,19.2363,17.2667,15.5525,14.3485,14.4391,20.52113,0.019442444837125872,0.0660862,135.61
2012-05-14,155.0521864397867,35.7765,27.2359,23.0346,20.9194,18.907,17.1275,15.8047,15.5078,19.65238,0.019659905632411004,0.0660861,134.11
2012-05-15,154.161945715317,36.67431,27.716,23.2798,21.045,18.9389,17.1073,15.7968,15.6975,19.6745,0.01977343591092425,0.0610022,133.34
2012-05-16,153.5711495981689,38.52263,28.6815,24.1116,21.8331,19.6845,17.7823,16.3596,15.9716,19.18369,0.0198495053366557,0.0762544,132.829
2012-05-17,151.2946768884534,39.12419,29.4639,24.7884,22.4419,20.2231,18.2483,16.7554,16.2466,19.26288,0.020148173195496253,0.0711704,130.86
2012-05-18,149.9997812892247,40.50513,30.7913,26.1623,23.8788,21.7252,19.8093,18.3509,17.8413,21.50688,0.020322105321124093,0.0610024,129.74
2012-05-21,152.5780109198319,37.3325,28.0884,23.7219,21.4849,19.3377,17.4461,16.1083,16.2757,19.57337,0.019978706860367054,0.050835,131.97
2012-05-22,152.8439269803877,35.789,26.7511,22.54,20.3848,18.3344,16.5835,15.4533,16.162,18.8145,0.019943948141926175,0.0406677,132.2
2012-05-23,152.9248579553396,38.26212,28.519,24.2363,22.0756,19.987,18.1032,16.6791,16.4321,19.17863,0.019933393395045285,0.0610028,132.27
2012-05-24,153.2254587194462,37.86719,28.3595,24.0999,21.9784,19.9312,18.0848,16.6916,16.4774,19.88113,0.01989428766590689,0.0660866,132.53
2012-05-25,152.7283113018852,36.92463,27.2582,22.8703,20.6854,18.5905,16.7432,15.4569,15.9496,19.45338,0.019959045755962454,0.0610023,132.1
2012-05-29,154.5781621579262,37.51931,27.4766,22.7189,20.381,18.1748,16.2952,15.1098,16.0279,20.13831,0.01972019404908482,0.0508349,133.7
2012-05-30,152.3352179949765,38.10838,28.4415,23.9139,21.662,19.4959,17.562,16.1497,16.0977,19.80769,0.02001054906164724,0.0305005,131.76
2012-05-31,151.9999325273191,38.60031,28.7315,24.2883,22.0942,19.9951,18.1459,16.8268,16.8787,20.82631,0.020054688859531756,0.0254171,131.47
2012-06-01,148.1730535688842,40.257,30.9526,26.5723,24.4377,22.3877,20.5171,19.019,18.1771,20.6355,0.02057264313641261,0.0254171,128.16
2012-06-04,148.1036841617827,39.95763,30.7673,26.5111,24.4149,22.3733,20.5018,19.0127,18.231,22.66081,0.02058227903483716,0.0355841,128.1
2012-06-05,149.2251562432575,36.47288,29.0914,25.3946,23.5374,21.7273,20.0336,18.5679,16.9949,20.81319,0.02042759699668893,0.0508349,129.07
2012-06-06,152.5780109198319,34.75762,27.4413,23.7305,21.8239,19.9559,18.2323,16.8145,15.7786,20.1205,0.019978706860367054,0.0406679,131.97
2012-06-07,152.6705034626339,33.85081,26.1063,22.2185,20.2102,18.2372,16.4386,15.0327,14.5418,19.41069,0.0199666031379223,0.0355843,132.05
2012-06-08,153.8844680869108,33.23631,25.5323,21.8771,19.9944,18.1209,16.3726,14.9431,14.2477,15.89913,0.01980909049107919,0.0305006,133.1
2012-06-11,151.9363439041426,34.38712,26.8355,23.053,21.0884,19.1532,17.3971,16.0927,15.7408,19.9425,0.02006308217754929,0.0305006,131.415
2012-06-12,153.6763598656062,35.58663,27.6726,23.751,21.7426,19.7758,17.9966,16.696,16.2065,19.39888,0.019835915922078243,0.0559185,132.92
2012-06-13,152.6936265983344,36.1965,28.1281,24.0079,21.9018,19.8538,18.108,16.8396,16.5725,19.81119,0.019963579498467783,0.0610028,132.07
2012-06-14,154.3122460973703,35.68113,27.3707,23.0365,20.8912,18.904,17.2769,16.305,17.1366,19.57963,0.01975417655175425,0.0660866,133.47
2012-06-15,155.8826076121992,36.99688,27.6722,23.1948,20.902,18.6055,16.523,14.876,14.2397,14.53938,0.020107574037739856,0.0457514,134.14
2012-06-18,156.1847507311732,34.65438,25.3878,21.3333,19.2173,17.0324,15.0463,13.6042,13.9872,15.66131,0.020068675457012082,0.0406677,134.4
2012-06-19,157.6954663260432,35.27163,25.2656,20.8258,18.5647,16.3144,14.4323,13.2922,14.5574,16.18963,0.019876418433474017,0.0203336,135.7
2012-06-20,157.4398067638344,33.97531,24.1928,20.044,18.004,15.9716,14.2494,13.202,14.4592,16.68338,0.019908694873209506,0.0508353,135.48
2012-06-21,153.9070564496769,34.88288,25.523,21.4542,19.427,17.3997,15.5859,14.2335,14.3125,15.39031,0.020365674882380128,0.0406679,132.44
2012-06-22,155.0923871471903,34.48013,24.4069,20.2886,18.3897,16.5158,14.8377,13.6134,13.8714,14.03169,0.02021002533659841,0.0355842,133.46
2012-06-25,152.6055168602505,34.47313,25.9475,22.2827,20.5167,18.7635,17.1603,15.8947,15.4464,17.0005,0.02053936933766695,0.0355841,131.32
2012-06-26,153.3724955468768,34.15569,25.2771,21.6358,19.8623,18.076,16.4342,15.1547,14.9112,15.60531,0.020436656928492378,0.0406677,131.98
2012-06-27,154.7588676273998,34.27631,25.4546,21.7826,19.9284,18.0404,16.3304,15.0571,15.1384,17.05581,0.020253579790366093,0.0559191,133.173
2012-06-28,154.3137875713727,34.90231,26.2962,22.6202,20.791,18.961,17.2853,15.9517,15.4095,16.03638,0.020311996245368055,0.0152502,132.79
2012-06-29,158.1661123382911,33.50162,23.7496,19.5937,17.5874,15.6548,14.1048,13.2577,14.6884,16.3835,0.019817273292108476,0.0305006,136.105
2012-07-02,158.6367583505391,33.80863,23.5679,19.236,17.1911,15.2323,13.6393,12.7246,13.7595,15.31881,0.01975847909620119,0.0355841,136.51
2012-07-03,159.684962555595,32.26131,22.8091,18.3996,16.3884,14.5083,13.0535,12.3801,12.9683,12.917,0.01962878046620691,0.0457512,137.412
2012-07-05,158.9621432478957,33.84069,23.4337,19.1128,17.0828,15.1677,13.6706,12.8722,13.6611,14.20531,0.019718034808263937,0.0660866,136.79
2012-07-06,157.4514276530257,33.72769,24.3718,20.0647,18.049,16.1525,14.6358,13.7458,14.5014,15.9075,0.019907225488393413,0.0559187,135.49
2012-07-09,157.2538725367735,33.74531,24.2974,20.2337,18.2643,16.3578,14.7707,13.766,14.1685,16.03719,0.019932234565640142,0.0559186,135.32
2012-07-10,155.8826076121992,32.718,24.5271,20.781,18.9465,17.1696,15.6292,14.4795,14.1883,17.43369,0.020107574037739856,0.0610022,134.14
2012-07-11,155.9058493905818,32.778,24.4058,20.6933,18.8814,17.1261,15.602,14.4639,14.2154,17.275,0.020104576486452176,0.0660867,134.16
2012-07-12,155.1504915931468,31.90281,23.7351,20.0378,18.2095,16.4342,14.9324,13.9001,14.116,16.86831,0.020202456605665674,0.0711704,133.51
2012-07-13,157.7535707719997,31.37819,22.8766,19.0507,17.1896,15.4042,13.9775,13.1719,14.185,18.659,0.019869097469041797,0.0610024,135.75
2012-07-16,157.3817023178779,31.43963,22.9576,19.1567,17.3069,15.5263,14.1373,13.4326,14.7534,18.61313,0.019916045052221987,0.0254171,135.43
2012-07-17,158.4624450126695,31.67231,22.7003,18.6835,16.7176,14.8491,13.4644,12.8625,14.5205,17.37719,0.019780214002804514,0.0406677,136.36
2012-07-18,159.6361548209915,32.43538,22.5915,18.3439,16.39,14.5811,13.2548,12.6785,14.3081,15.44413,0.019634781840448597,0.0610028,137.37
2012-07-19,160.0545068318786,32.42881,22.6422,18.3443,16.2868,14.3595,12.9647,12.4091,14.3578,15.9045,0.01958346025863954,0.0508352,137.73
2012-07-20,158.5902747937739,33.0625,23.3065,18.8979,16.7134,14.6065,13.014,12.3855,14.4675,14.92538,0.019764270399519484,0.0610024,136.47
2012-07-23,156.9865920853734,34.42963,24.9833,20.6165,18.4269,16.3262,14.645,13.6698,14.885,16.94531,0.019966170563494142,0.0457513,135.09
2012-07-24,155.6327584945861,36.20112,26.7234,22.3651,20.22,18.1429,16.3719,15.1294,15.3006,17.0485,0.02013985425740096,0.0610022,133.925
2012-07-25,155.6734316067557,35.45181,25.5403,21.0566,18.8438,16.7053,14.9267,13.7867,14.4202,16.36169,0.020134592276966436,0.0711705,133.96
2012-07-26,158.2416481180346,34.18162,24.3634,20.0281,17.9238,15.8685,14.1665,13.1709,14.5269,15.464,0.019807813625779717,0.0711704,136.17
2012-07-27,161.1526808604572,33.34687,23.3649,18.8526,16.6883,14.6437,13.1133,12.4529,13.9074,15.27,0.019450008879916523,0.0610024,138.675
2012-07-30,161.1584913050528,33.82781,23.9748,19.6041,17.586,15.7365,14.3381,13.6382,14.7939,16.48463,0.019449307624909314,0.050835,138.68
2012-07-31,160.031265053496,34.3175,24.3894,20.2063,18.2379,16.4372,15.0878,14.389,15.3127,17.70069,0.019586304418142644,0.0457513,137.71
2012-08-01,159.8918143832003,34.12788,24.1893,20.0244,18.1163,16.4048,15.0922,14.343,14.7197,16.30969,0.01960338673902481,0.0608362,137.59
2012-08-02,158.7878299100261,33.11119,24.0944,19.8756,17.8983,16.086,14.666,13.8556,14.1348,17.78863,0.019739680777388937,0.0304174,136.64
2012-08-03,161.9359287919513,30.928,22.0474,17.7245,15.8305,14.1815,13.0349,12.6589,14.0282,15.81669,0.01935593352964445,0.0152085,139.349
2012-08-06,162.2508548890357,30.37719,21.8088,17.5233,15.6424,14.0169,12.8868,12.5419,13.6607,16.45281,0.01931836399815516,0.0304173,139.62
2012-08-07,163.0643171324273,29.31313,21.162,17.6068,15.9445,14.4376,13.2565,12.5501,12.9569,15.22569,0.019221992455975084,0.050696,140.32
2012-08-08,163.2618722486795,28.8365,20.8815,17.4063,15.7654,14.2674,13.0819,12.3715,12.8388,15.00219,0.01919873287367374,0.0861862,140.49
2012-08-09,163.4013229189752,29.28413,20.6097,16.899,15.1783,13.6372,12.4726,11.8653,12.6677,14.854,0.01918234820725712,0.0912562,140.61
2012-08-10,163.6686033703753,29.25363,20.5445,16.7994,15.0595,13.4767,12.2414,11.5812,12.5709,15.3385,0.019151022304902187,0.0811154,140.84
2012-08-13,163.5872571460361,29.692,20.4509,16.7029,14.9696,13.4002,12.1751,11.5445,12.6972,14.40613,0.019160545438818097,0.0912553,140.77
2012-08-14,163.6104989244187,29.56388,20.9646,17.1703,15.349,13.7127,12.4878,11.9258,13.1822,15.0775,0.019157823577117865,0.086185,140.79
2012-08-15,163.7964331514796,29.96,20.8883,16.9355,15.0807,13.4281,12.2033,11.695,13.2288,15.89081,0.019136076491113332,0.1013968,140.95
2012-08-16,165.0050056273757,30.80263,20.9275,16.7414,14.7873,13.0539,11.8289,11.4629,13.47,15.98069,0.01899591507445893,0.0912562,141.99
2012-08-17,165.2258025220105,30.75838,20.372,16.0698,13.9691,12.1084,10.7966,10.4507,12.8491,12.84913,0.0189705301830245,0.0861854,142.18
2012-08-20,165.2374234112018,31.86419,20.9577,16.3046,14.0381,12.0468,10.7308,10.6147,13.682,16.183,0.018969196015348647,0.0861852,142.19
2012-08-21,164.7377251759756,32.289,21.8321,16.9598,14.6158,12.607,11.2797,11.0983,13.9928,15.94188,0.01902673519626428,0.086185,141.76
2012-08-22,164.8074505111234,32.56463,21.6866,16.8724,14.6017,12.5777,11.1627,10.9373,14.1481,17.02,0.019018685526882132,0.0965905,141.82
2012-08-23,163.4652378095274,32.65713,22.33,17.7628,15.5498,13.5617,12.0567,11.4915,13.917,14.78869,0.01917484791115362,0.0965902,140.665
2012-08-24,164.4472029461928,32.41081,21.8662,17.2642,15.0609,13.0828,11.6185,11.1537,13.5035,13.56063,0.019060348960655955,0.0915055,141.51
2012-08-27,164.4820656137668,32.56288,22.0973,17.5296,15.3181,13.3022,11.7922,11.2965,13.9167,14.34831,0.019056309039299307,0.0965892,141.54
2012-08-28,164.3193731650885,33.52319,23.0361,18.1951,15.8884,13.8229,12.2505,11.6306,13.1153,13.75063,0.019075176672011484,0.096589,141.4
2012-08-29,164.4472029461928,33.12013,23.1575,18.4616,16.2078,14.1506,12.5246,11.7868,13.6406,14.09613,0.019060348960655955,0.1166077,141.51
2012-08-30,163.2618722486795,34.34731,24.1465,19.534,17.3215,15.2719,13.578,12.6191,13.3631,13.39719,0.01919873287367374,0.111537,140.49
2012-08-31,164.0404718244971,33.67969,23.4716,18.8004,16.5972,14.612,13.0656,12.3556,14.1448,14.22513,0.019107608256038706,0.0811152,141.16
2012-09-04,163.8894002650101,33.61363,23.7837,19.1754,17.0185,15.029,13.408,12.5663,13.7942,14.29581,0.019125221452332298,0.0963251,141.03
2012-09-05,163.7499495947144,33.0975,23.4669,19.0865,16.9791,15.0355,13.4355,12.5076,12.8732,13.31119,0.019141508632619573,0.1013948,140.91
2012-09-06,167.0735239034284,32.08031,21.7906,17.2776,15.1607,13.2752,11.8692,11.3599,12.4611,12.64313,0.018760728812842898,0.0963263,143.77
2012-09-07,167.7242936981416,31.20619,20.6377,16.0478,13.9114,12.0836,10.9086,10.8731,13.1975,13.32888,0.01868793723704305,0.0861854,144.33
2012-09-10,166.7713807844544,31.06263,21.2879,16.7562,14.6574,12.8627,11.7047,11.5457,13.4825,14.07419,0.018794718008657403,0.0811152,143.51
2012-09-11,167.2362163521067,30.37338,21.5296,17.368,15.377,13.6092,12.2955,11.7402,13.3438,14.34788,0.01874247780850826,0.086185,143.91
2012-09-12,167.7940190332894,30.527,21.5327,17.2938,15.3237,13.5988,12.3305,11.8165,13.4935,14.47,0.018680171628384406,0.0912564,144.39
2012-09-13,170.3506146553771,30.16863,20.3677,16.0417,14.0875,12.4945,11.5375,11.4713,13.6143,14.267,0.018399822507827436,0.086186,146.59
2012-09-14,171.1059724528121,29.22731,19.8662,15.759,14.0788,12.8066,12.0952,12.0787,13.6611,13.98581,0.018318595364183808,0.0760455,147.24
2012-09-17,170.5249279932467,31.11738,20.5396,16.1093,14.2722,12.7999,11.856,11.6763,13.5388,13.53881,0.018381013911833336,0.0354869,146.74
2012-09-18,170.385477322951,31.55163,20.5542,15.8568,13.8958,12.3627,11.3857,11.2039,12.982,12.982,0.01839605770987876,0.0456263,146.62
2012-09-19,170.4784444364815,32.12038,20.5528,15.4588,13.3669,11.7691,10.7947,10.7155,11.9535,11.9535,0.018386025776567307,0.0711705,146.7
2012-09-20,170.4900653256728,32.46838,21.1109,15.7965,13.473,11.7338,10.7715,10.8623,12.6323,12.686,0.018384772554170974,0.0610027,146.71
2012-09-21,170.4197008416194,33.61462,21.8924,16.2028,13.6896,11.5087,10.2624,10.2951,11.2954,11.31588,0.019549804545498175,0.0406677,145.87
2012-09-24,170.156833681207,32.87463,21.6673,16.172,13.7258,11.6278,10.4401,10.4675,12.6974,12.8605,0.019580006104238518,0.0050833,145.645
2012-09-25,168.3518125130414,32.75281,21.8962,16.6742,14.3162,12.2355,10.9194,10.7053,12.7139,12.88781,0.019789937467396383,0.0101667,144.1
2012-09-26,167.4113322280102,34.261,23.964,18.5236,16.0185,13.8039,12.2978,11.7673,14.0287,15.04963,0.01990111301198101,0.0456266,143.295
2012-09-27,168.9826936980313,32.9375,22.342,16.9548,14.5781,12.5033,11.1633,10.8788,12.9134,12.84363,0.019716053574749856,0.0405568,144.64
2012-09-28,168.1999337092476,33.95488,23.0699,17.6539,15.2685,13.1768,11.7607,11.337,13.0697,13.52019,0.01980780710600694,0.0557659,143.97
2012-10-01,168.6380456432683,33.91981,23.0528,17.8671,15.5302,13.4553,12.0629,11.6754,14.0768,15.72538,0.019756347563488996,0.0456263,144.345
2012-10-02,168.8191319093303,33.753,23.5743,18.4669,16.1428,14.0692,12.6042,12.0368,13.5737,14.57888,0.0197351556335766,0.0709753,144.5
2012-10-03,169.5084280188563,32.9265,22.3736,17.2625,15.0451,13.0938,11.7338,11.2761,12.5206,13.12488,0.01965490377732317,0.0861862,145.09
2012-10-04,170.7176169567535,32.23819,21.9279,16.8843,14.7203,12.8516,11.5834,11.2216,12.8741,14.51231,0.019515688547831096,0.1013965,146.125
2012-10-05,170.7351414341143,31.84281,21.1922,16.233,14.0919,12.2576,11.1179,11.0056,12.8297,13.15988,0.019513685432132333,0.1013954,146.14
2012-10-08,170.1533287857348,31.809,21.9636,17.2843,15.1578,13.2769,11.9977,11.5875,13.146,15.13769,0.019580409422088538,0.1013954,145.642
2012-10-09,168.4686423621136,31.00131,22.0483,17.909,15.9724,14.1929,12.8595,12.1784,13.2887,16.10663,0.019776213516309427,0.1013951,144.2
2012-10-10,167.3938077506494,30.71169,22.2206,18.0446,16.118,14.3605,13.057,12.4173,13.6011,17.23969,0.0199031964618357,0.1013948,143.28
2012-10-11,167.4872716299072,30.90438,21.7593,17.5618,15.6245,13.8406,12.5342,11.9684,13.5222,16.68163,0.019892089767381545,0.1216776,143.36
2012-10-12,166.9381713392678,32.0035,22.4274,17.9766,15.9439,14.1058,12.7562,12.1158,13.4899,15.2675,0.01995751969383315,0.1166062,142.89
2012-10-15,168.328446543227,32.21931,21.972,17.6517,15.6429,13.789,12.4464,11.888,13.6299,14.62831,0.019792684543668924,0.0963253,144.08
2012-10-16,170.0341623396811,32.29969,22.1026,17.4765,15.315,13.3535,12.0219,11.6059,13.7481,14.25738,0.019594132122109517,0.0963251,145.54
2012-10-17,170.8052393435576,32.808,22.1604,17.1699,14.9241,12.9379,11.6914,11.4605,13.9529,15.22538,0.019505677079697806,0.1220114,146.2
2012-10-18,170.3612859170833,33.106,22.7179,17.6752,15.4235,13.4396,12.1611,11.8364,14.0991,15.32313,0.01955650794851062,0.1118426,145.82
2012-10-19,167.5218824726948,35.47031,24.5755,19.3256,16.829,14.5507,12.9692,12.4153,14.7855,16.02531,0.019887979964044254,0.1016735,143.389625
2012-10-22,167.5456865544433,35.165,24.5626,19.5588,17.246,15.1421,13.6186,12.9242,14.5389,16.088,0.01988515437592789,0.0915053,143.41
2012-10-23,165.2207725579065,35.10131,25.0988,20.399,18.2059,16.1831,14.6265,13.7435,14.7228,16.18,0.020164969516700743,0.0813373,141.42
2012-10-24,164.7534531616177,35.04963,24.8677,20.25,18.0568,16.0242,14.4778,13.66,14.8795,17.24963,0.020222166990865258,0.1267489,141.02
2012-10-25,165.2324555428137,34.61031,24.5327,19.9414,17.8111,15.8549,14.3873,13.6499,14.9468,17.04181,0.02016354372517725,0.1267484,141.43
2012-10-26,165.1389916635559,34.5505,24.3561,19.838,17.7134,15.7488,14.2649,13.5164,14.8734,17.44912,0.020174955706061683,0.1115363,141.35
2012-10-31,165.1389916635559,34.20513,24.5955,20.2669,18.2457,16.3898,14.9766,14.2454,15.2818,19.79488,0.020174955706061683,0.0811161,141.35
2012-11-01,166.8680734298245,33.05481,23.1417,18.7633,16.7817,15.0052,13.7111,13.1405,14.2222,17.39669,0.019965903445017284,0.035487,142.83
2012-11-02,165.3843343466075,32.87181,23.3588,18.9645,16.9595,15.1727,13.881,13.3317,14.6073,17.2745,0.020145026766401657,0.0456264,141.56
2012-11-05,165.7215344984922,33.15769,24.2495,20.0231,18.0246,16.2187,14.8475,14.1251,14.7112,19.44537,0.02010403688475527,0.0608357,141.848625
2012-11-06,167.0199522336184,29.8895,22.1474,18.4871,16.6879,15.0152,13.6644,12.8128,13.1317,18.7685,0.019947747545130238,0.0659054,142.96
2012-11-07,163.234665123679,31.472,23.8019,20.2661,18.532,16.88,15.4319,14.3248,13.809,17.76688,0.020410320562924557,0.1115373,139.72
2012-11-08,161.2719236592661,30.86019,23.3629,19.8814,18.1913,16.5926,15.1909,14.1188,13.6295,16.30338,0.020658722030221812,0.126748,138.04
2012-11-09,161.4121194781527,30.693,22.9149,19.5192,17.8941,16.3708,15.0457,14.0361,13.5458,15.0545,0.02064077872793731,0.121676,138.16
2012-11-12,161.5347908196785,30.07019,21.9117,18.8226,17.3513,15.9863,14.857,14.1222,14.3529,17.43569,0.020625103887837264,0.121676,138.265
2012-11-13,160.9798490365856,30.1245,21.5692,18.3303,16.7972,15.3873,14.2191,13.4609,13.774,16.05813,0.020696204289511713,0.1267458,137.79
2012-11-14,158.8066678065313,30.54919,21.8596,18.6784,17.2299,15.9216,14.8571,14.1989,14.6274,17.80169,0.020979420374305637,0.1216752,135.929875
2012-11-15,158.5381051909766,31.61719,23.286,19.9111,18.3289,16.8975,15.7071,14.9084,15.0519,18.90413,0.021014959388738534,0.122011,135.7
2012-11-16,159.3208651797603,30.79738,21.6641,18.1726,16.5452,15.0884,13.9516,13.391,14.5754,21.24031,0.020911710706547033,0.1169256,136.37
2012-11-19,162.5453690141531,30.86138,21.0597,17.2711,15.5068,13.932,12.761,12.331,14.2633,18.52531,0.020496873349039164,0.0915053,139.13
2012-11-20,162.6154669235964,30.73731,21.4041,17.2763,15.4129,13.7677,12.5168,12.0139,14.0932,15.67681,0.020488037855103232,0.1118409,139.19
2012-11-21,162.9192245311841,31.28988,21.2131,17.0976,15.1652,13.4524,12.1918,11.7416,13.7925,14.26481,0.020449838573336817,0.1571711,139.45
2012-11-23,165.1389916635559,31.99919,21.0406,16.8412,14.9436,13.2977,12.0999,11.7256,13.0883,13.45838,0.020174955706061683,0.1520986,141.35
2012-11-26,164.7885021163393,31.53969,21.3516,17.3497,15.4767,13.8306,12.6647,12.3324,14.6013,17.65131,0.020217865927343627,0.1520979,141.05
2012-11-27,163.9473272030195,31.74938,21.4489,17.1621,15.2895,13.6974,12.6219,12.3818,14.6815,17.68763,0.02032159900984692,0.1520973,140.33
2012-11-28,165.2675044975354,31.72913,21.5855,17.4429,15.5763,13.9771,12.8442,12.472,14.4704,15.72763,0.020159267560100513,0.1622424,141.46
2012-11-29,166.0385815014119,30.41663,20.6421,16.5213,14.6477,13.0306,11.9717,11.8464,14.4343,16.23262,0.020065648670502523,0.1470299,142.12
